1,1.816638684,RealDur:,2
1,3.103360674,RealDur:,2
1,6.767806909,RealDur:,7
1,6.055655381,RealDur:,7
1,10.20058249,RealDur:,12
1,12.36831219,RealDur:,12
2,2.496899565,RealDur:,2
2,2.483534662,RealDur:,2
2,7.911870797,RealDur:,7
2,6.306791985,RealDur:,7
2,8.695029678,RealDur:,12
2,9.433099248,RealDur:,12
1,3.740676738,RealDur:,2
1,3.971811067,RealDur:,2
1,7.041425823,RealDur:,7
1,7.854578161,RealDur:,7
1,9.971326034,RealDur:,12
1,9.457356822,RealDur:,12
2,3.746776956,RealDur:,2
2,2.892087878,RealDur:,2
2,7.642316848,RealDur:,7
2,7.562541395,RealDur:,7
2,10.13257881,RealDur:,12
2,9.281414331,RealDur:,12
3,2.9888319,RealDur:,2
3,3.618501471,RealDur:,2
3,7.998009143,RealDur:,7
3,6.916926948,RealDur:,7
3,11.65365532,RealDur:,12
3,10.14364719,RealDur:,12
4,2.508994765,RealDur:,2
4,2.480195238,RealDur:,2
4,6.215386414,RealDur:,7
4,7.833148071,RealDur:,7
4,11.16483842,RealDur:,12
4,9.541863612,RealDur:,12
3,3.856325253,RealDur:,2
3,3.227591027,RealDur:,2
3,6.056895113,RealDur:,7
3,6.207773611,RealDur:,7
3,12.7805052,RealDur:,12
3,10.5728483,RealDur:,12
4,3.914489506,RealDur:,2
4,3.620039665,RealDur:,2
4,6.693661936,RealDur:,7
4,6.452041532,RealDur:,7
4,11.40654268,RealDur:,12
4,10.67833032,RealDur:,12
5,2.853656858,RealDur:,2
5,3.420523581,RealDur:,2
5,6.877104711,RealDur:,7
5,7.311990877,RealDur:,7
5,11.73228599,RealDur:,12
5,11.24195365,RealDur:,12
6,3.51199177,RealDur:,2
6,3.577900332,RealDur:,2
6,6.278338191,RealDur:,7
6,6.392729963,RealDur:,7
6,10.66613259,RealDur:,12
6,10.84447429,RealDur:,12
5,3.950837116,RealDur:,2
5,1.908687254,RealDur:,2
5,7.872618207,RealDur:,7
5,7.9135157,RealDur:,7
5,10.40597235,RealDur:,12
5,9.829665464,RealDur:,12
6,1.969281128,RealDur:,2
6,2.927063828,RealDur:,2
6,6.333875171,RealDur:,7
6,6.042020103,RealDur:,7
6,12.55153989,RealDur:,12
6,9.086902184,RealDur:,12
7,3.094396682,RealDur:,2
7,3.955572437,RealDur:,2
7,6.938514555,RealDur:,7
7,7.036086145,RealDur:,7
7,11.07033396,RealDur:,12
7,11.17647913,RealDur:,12
8,3.782628934,RealDur:,2
8,3.208958706,RealDur:,2
8,6.605129153,RealDur:,7
8,6.780331223,RealDur:,7
8,12.41845933,RealDur:,12
8,12.55474862,RealDur:,12
7,2.393859784,RealDur:,2
7,3.196808254,RealDur:,2
7,6.799024442,RealDur:,7
7,7.857665063,RealDur:,7
7,8.060053656,RealDur:,12
7,10.77347499,RealDur:,12
8,3.560268058,RealDur:,2
8,1.903433764,RealDur:,2
8,6.605365453,RealDur:,7
8,6.722397148,RealDur:,7
8,12.9387004,RealDur:,12
8,11.73798633,RealDur:,12
1,1.816638684,RealDur:,2
1,3.103360674,RealDur:,2
1,6.767806909,RealDur:,7
1,6.055655381,RealDur:,7
1,10.20058249,RealDur:,12
1,12.36831219,RealDur:,12
2,2.496899565,RealDur:,2
2,2.483534662,RealDur:,2
2,7.911870797,RealDur:,7
2,6.306791985,RealDur:,7
2,8.695029678,RealDur:,12
2,9.433099248,RealDur:,12
1,3.740676738,RealDur:,2
1,3.971811067,RealDur:,2
1,7.041425823,RealDur:,7
1,7.854578161,RealDur:,7
1,9.971326034,RealDur:,12
1,9.457356822,RealDur:,12
2,3.746776956,RealDur:,2
2,2.892087878,RealDur:,2
2,7.642316848,RealDur:,7
2,7.562541395,RealDur:,7
2,10.13257881,RealDur:,12
2,9.281414331,RealDur:,12
3,2.9888319,RealDur:,2
3,3.618501471,RealDur:,2
3,7.998009143,RealDur:,7
3,6.916926948,RealDur:,7
3,11.65365532,RealDur:,12
3,10.14364719,RealDur:,12
4,2.508994765,RealDur:,2
4,2.480195238,RealDur:,2
4,6.215386414,RealDur:,7
4,7.833148071,RealDur:,7
4,11.16483842,RealDur:,12
4,9.541863612,RealDur:,12
3,3.856325253,RealDur:,2
3,3.227591027,RealDur:,2
3,6.056895113,RealDur:,7
3,6.207773611,RealDur:,7
3,12.7805052,RealDur:,12
3,10.5728483,RealDur:,12
4,3.914489506,RealDur:,2
4,3.620039665,RealDur:,2
4,6.693661936,RealDur:,7
4,6.452041532,RealDur:,7
4,11.40654268,RealDur:,12
4,10.67833032,RealDur:,12
5,2.853656858,RealDur:,2
5,3.420523581,RealDur:,2
5,6.877104711,RealDur:,7
5,7.311990877,RealDur:,7
5,11.73228599,RealDur:,12
5,11.24195365,RealDur:,12
6,3.51199177,RealDur:,2
6,3.577900332,RealDur:,2
6,6.278338191,RealDur:,7
6,6.392729963,RealDur:,7
6,10.66613259,RealDur:,12
6,10.84447429,RealDur:,12
5,3.950837116,RealDur:,2
5,1.908687254,RealDur:,2
5,7.872618207,RealDur:,7
5,7.9135157,RealDur:,7
5,10.40597235,RealDur:,12
5,9.829665464,RealDur:,12
6,1.969281128,RealDur:,2
6,2.927063828,RealDur:,2
6,6.333875171,RealDur:,7
6,6.042020103,RealDur:,7
6,12.55153989,RealDur:,12
6,9.086902184,RealDur:,12
7,3.094396682,RealDur:,2
7,3.955572437,RealDur:,2
7,6.938514555,RealDur:,7
7,7.036086145,RealDur:,7
7,11.07033396,RealDur:,12
7,11.17647913,RealDur:,12
8,3.782628934,RealDur:,2
8,3.208958706,RealDur:,2
8,6.605129153,RealDur:,7
8,6.780331223,RealDur:,7
8,12.41845933,RealDur:,12
8,12.55474862,RealDur:,12
7,2.393859784,RealDur:,2
7,3.196808254,RealDur:,2
7,6.799024442,RealDur:,7
7,7.857665063,RealDur:,7
7,8.060053656,RealDur:,12
7,10.77347499,RealDur:,12
8,3.560268058,RealDur:,2
8,1.903433764,RealDur:,2
8,6.605365453,RealDur:,7
8,6.722397148,RealDur:,7
8,12.9387004,RealDur:,12
8,11.73798633,RealDur:,12
1,1.816638684,RealDur:,2
1,3.103360674,RealDur:,2
1,6.767806909,RealDur:,7
1,6.055655381,RealDur:,7
1,10.20058249,RealDur:,12
1,12.36831219,RealDur:,12
2,2.496899565,RealDur:,2
2,2.483534662,RealDur:,2
2,7.911870797,RealDur:,7
2,6.306791985,RealDur:,7
2,8.695029678,RealDur:,12
2,9.433099248,RealDur:,12
1,3.740676738,RealDur:,2
1,3.971811067,RealDur:,2
1,7.041425823,RealDur:,7
1,7.854578161,RealDur:,7
1,9.971326034,RealDur:,12
1,9.457356822,RealDur:,12
2,3.746776956,RealDur:,2
2,2.892087878,RealDur:,2
2,7.642316848,RealDur:,7
2,7.562541395,RealDur:,7
2,10.13257881,RealDur:,12
2,9.281414331,RealDur:,12
3,2.9888319,RealDur:,2
3,3.618501471,RealDur:,2
3,7.998009143,RealDur:,7
3,6.916926948,RealDur:,7
3,11.65365532,RealDur:,12
3,10.14364719,RealDur:,12
4,2.508994765,RealDur:,2
4,2.480195238,RealDur:,2
4,6.215386414,RealDur:,7
4,7.833148071,RealDur:,7
4,11.16483842,RealDur:,12
4,9.541863612,RealDur:,12
3,3.856325253,RealDur:,2
3,3.227591027,RealDur:,2
3,6.056895113,RealDur:,7
3,6.207773611,RealDur:,7
3,12.7805052,RealDur:,12
3,10.5728483,RealDur:,12
4,3.914489506,RealDur:,2
4,3.620039665,RealDur:,2
4,6.693661936,RealDur:,7
4,6.452041532,RealDur:,7
4,11.40654268,RealDur:,12
4,10.67833032,RealDur:,12
5,2.853656858,RealDur:,2
5,3.420523581,RealDur:,2
5,6.877104711,RealDur:,7
